index,lpips,lpips_fooled,orig_zs_idx,orig_zs_label,orig_zs_conf,adv_zs_idx,adv_zs_label,adv_zs_conf_of_orig,zs_confidence_drop,zs_fooled
342,0.008863172,0,87,television,0.396186382,87,television,0.4586941,-0.062507719,0
343,0.005678839,0,46,man,0.431641132,0,apple,0.060565796,0.371075336,1
344,0.008892056,0,56,palm_tree,0.072174191,59,pine_tree,0.057062637,0.015111554,1
345,0.002503376,0,35,girl,0.188994765,20,chair,0.003482984,0.185511781,1
346,0.00498731,0,60,plain,0.151043609,41,lawn_mower,0.057411801,0.093631808,1
347,0.009397068,0,46,man,0.378751665,86,telephone,0.098986559,0.279765107,1
348,0.003675579,0,11,boy,0.279950321,11,boy,0.373527557,-0.093577236,0
349,0.00447854,0,60,plain,0.276091278,84,table,0.027213989,0.248877289,1
350,0.005352549,0,98,woman,0.386571258,35,girl,0.166844279,0.21972698,1
351,0.004906366,0,8,bicycle,0.12855494,8,bicycle,0.217965841,-0.089410901,0
352,0.005938666,0,98,woman,0.235211432,98,woman,0.246758774,-0.011547342,0
353,0.003585799,0,84,table,0.290510625,87,television,0.176451817,0.114058807,1
354,0.004475126,0,98,woman,0.14404431,60,plain,0.043966219,0.100078091,1
355,0.003299821,0,41,lawn_mower,0.166572377,94,wardrobe,0.0103609,0.156211477,1
356,0.005679324,0,86,telephone,0.822264552,35,girl,0.046818815,0.775445737,1
357,0.006785512,0,46,man,0.301616788,87,television,0.053280838,0.24833595,1
358,0.003713582,0,60,plain,0.174992576,49,mountain,0.062473252,0.112519324,1
359,0.003133776,0,11,boy,0.243875921,19,cattle,0.039879076,0.203996845,1
360,0.002638769,0,69,rocket,0.10350389,49,mountain,0.056018818,0.047485072,1
361,0.00422257,0,41,lawn_mower,0.158029199,29,dinosaur,0.127271652,0.030757546,1
362,0.008990322,0,59,pine_tree,0.325953692,87,television,0.052313745,0.273639947,1
363,0.011359824,0,35,girl,0.253909111,40,lamp,0.03009671,0.223812401,1
364,0.006215759,0,11,boy,0.16740495,41,lawn_mower,0.040871359,0.12653359,1
365,0.008397847,0,98,woman,0.334688842,11,boy,0.053512063,0.281176779,1
366,0.004158742,0,35,girl,0.25985077,35,girl,0.316819102,-0.056968331,0
367,0.003678145,0,35,girl,0.46994251,20,chair,0.11670281,0.3532397,1
368,0.003469925,0,84,table,0.24311237,87,television,0.038725816,0.204386555,1
369,0.004005662,0,98,woman,0.395827562,35,girl,0.129604101,0.26622346,1
370,0.005649652,0,46,man,0.413658082,41,lawn_mower,0.079869747,0.333788335,1
371,0.011033492,0,48,motorcycle,0.310878426,33,forest,0.009599065,0.30127936,1
372,0.006659371,0,11,boy,0.345899552,81,streetcar,0.04654035,0.299359202,1
373,0.004142798,0,96,willow_tree,0.131097361,41,lawn_mower,0.00360345,0.127493911,1
374,0.003284861,0,48,motorcycle,0.826973796,48,motorcycle,0.269508362,0.557465434,0
375,0.005576403,0,35,girl,0.284357548,20,chair,0.043870699,0.240486849,1
376,0.004299911,0,11,boy,0.184240282,79,spider,0.014332863,0.169907419,1
377,0.001458567,0,46,man,0.169417486,23,cloud,0.090652771,0.078764714,1
378,0.004919227,0,8,bicycle,0.913929701,8,bicycle,0.531555235,0.382374465,0
379,0.003741371,0,86,telephone,0.264295369,86,telephone,0.452066392,-0.187771022,0
380,0.00302512,0,15,camel,0.250631154,11,boy,0.005449063,0.245182091,1
381,0.004980311,0,71,sea,0.092981584,27,crocodile,0.016579606,0.076401979,1
382,0.001926086,0,41,lawn_mower,0.811057568,41,lawn_mower,0.589708686,0.221348882,0
383,0.002142881,0,11,boy,0.366598189,12,bridge,0.05761553,0.308982659,1
384,0.011272018,0,98,woman,0.516039133,35,girl,0.119716838,0.396322295,1
385,0.006336954,0,48,motorcycle,0.964464128,48,motorcycle,0.739754438,0.22470969,0
386,0.003188694,0,35,girl,0.546759069,35,girl,0.143187597,0.403571472,0
387,0.003219801,0,8,bicycle,0.52540493,8,bicycle,0.845643461,-0.320238531,0
388,0.00486455,0,25,couch,0.172357947,40,lamp,0.091330029,0.081027918,1
389,0.004997866,0,46,man,0.218861103,25,couch,0.008788542,0.210072561,1
390,0.005320402,0,60,plain,0.307383358,61,plate,0.068984054,0.238399304,1
391,0.003756825,0,41,lawn_mower,0.302835524,41,lawn_mower,0.378808916,-0.075973392,0
392,0.008930062,0,11,boy,0.212927654,87,television,0.053730462,0.159197193,1
393,0.005551801,0,11,boy,0.334562898,87,television,0.063382298,0.2711806,1
394,0.008832274,0,37,house,0.142477557,20,chair,0.013338196,0.129139361,1
395,0.002306976,0,98,woman,0.184036314,60,plain,0.030243186,0.153793128,1
396,0.005780831,0,35,girl,0.175492987,71,sea,0.007125514,0.168367473,1
397,0.004338547,0,98,woman,0.615335405,35,girl,0.139718667,0.475616738,1
398,0.006548801,0,31,elephant,0.401911259,19,cattle,0.05741328,0.344497979,1
399,0.008526173,0,98,woman,0.25553,29,dinosaur,0.0228948,0.2326352,1
400,0.008646963,0,60,plain,0.189106539,49,mountain,0.086526863,0.102579676,1
401,0.004690664,0,35,girl,0.348878503,35,girl,0.228836626,0.120041877,0
402,0.006012663,0,35,girl,0.335608006,49,mountain,0.058174826,0.277433179,1
403,0.003726061,0,25,couch,0.838223934,28,cup,0.093672834,0.7445511,1
404,0.004002044,0,81,streetcar,0.941535234,40,lamp,0.097741045,0.843794189,1
405,0.003256702,0,35,girl,0.445861578,71,sea,0.034905311,0.410956267,1
406,0.005940461,0,46,man,0.200593397,46,man,0.143013388,0.057580009,0
407,0.004664447,0,60,plain,0.189793095,87,television,0.098616235,0.09117686,1
408,0.003737089,0,46,man,0.775668621,46,man,0.232394069,0.543274552,0
409,0.005044438,0,11,boy,0.303881288,11,boy,0.147572085,0.156309202,0
410,0.002363895,0,98,woman,0.487408549,25,couch,0.099423647,0.387984902,1
411,0.007122823,0,60,plain,0.099234462,35,girl,0.055086419,0.044148043,1
412,0.008349824,0,11,boy,0.423890263,11,boy,0.193292305,0.230597958,0
413,0.006470197,0,35,girl,0.283634007,41,lawn_mower,0.036527816,0.247106191,1
414,0.002409464,0,48,motorcycle,0.352688491,8,bicycle,0.075808287,0.276880205,1
415,0.003288846,0,19,cattle,0.290860057,19,cattle,0.149227723,0.141632333,0
416,0.002427154,0,8,bicycle,0.82042855,87,television,0.024451019,0.795977531,1
417,0.004552311,0,46,man,0.351278096,11,boy,0.225693092,0.125585005,1
418,0.004830989,0,11,boy,0.192528054,11,boy,0.120879263,0.071648791,0
419,0.00203489,0,11,boy,0.383391052,35,girl,0.148982018,0.234409034,1
420,0.003167926,0,86,telephone,0.540863395,86,telephone,0.463593632,0.077269763,0
421,0.004561153,0,46,man,0.177261308,25,couch,0.0728705,0.104390807,1
422,0.006083502,0,29,dinosaur,0.089976318,11,boy,0.048022866,0.041953452,1
423,0.006320724,0,11,boy,0.28971523,35,girl,0.060599878,0.229115352,1
424,0.004063603,0,15,camel,0.684568942,19,cattle,0.38573131,0.298837632,1
425,0.003105312,0,19,cattle,0.312291145,41,lawn_mower,0.008013286,0.30427786,1
426,0.004892856,0,64,possum,0.266836107,87,television,0.004943817,0.261892289,1
427,0.003850299,0,96,willow_tree,0.335793495,8,bicycle,0.014357708,0.321435787,1
428,0.005970717,0,86,telephone,0.733609796,5,bed,0.022367919,0.711241877,1
429,0.003704589,0,86,telephone,0.719105601,35,girl,0.087534063,0.631571539,1
430,0.003855522,0,60,plain,0.187158674,11,boy,0.025594287,0.161564387,1
431,0.004895571,0,60,plain,0.238777369,68,road,0.116840914,0.121936455,1
432,0.001980313,0,53,orange,0.16565083,49,mountain,0.025933469,0.139717361,1
433,0.002114502,0,11,boy,0.298893273,29,dinosaur,0.01098997,0.287903303,1
434,0.006117294,0,11,boy,0.354777545,5,bed,0.020111769,0.334665775,1
435,0.007558979,0,8,bicycle,0.432406455,23,cloud,0.040721219,0.391685236,1
436,0.003861052,0,86,telephone,0.818315089,46,man,0.072960347,0.745354742,1
437,0.009572679,0,46,man,0.189380929,29,dinosaur,0.077843159,0.111537769,1
438,0.00702505,0,11,boy,0.637314379,41,lawn_mower,0.106610239,0.530704141,1
439,0.004569761,0,98,woman,0.709991097,98,woman,0.3218427,0.388148397,0
440,0.00622993,0,98,woman,0.290039718,60,plain,0.067299053,0.222740665,1
441,0.003200018,0,12,bridge,0.316619575,68,road,0.116226204,0.200393371,1
442,0.006555895,0,60,plain,0.173410609,35,girl,0.172841206,0.000569403,1
443,0.0035458,0,86,telephone,0.959474385,87,television,0.099944688,0.859529696,1
444,0.00275613,0,25,couch,0.613117337,11,boy,0.030878792,0.582238546,1
445,0.004749919,0,41,lawn_mower,0.358888,87,television,0.051210031,0.307677969,1
446,0.004534294,0,98,woman,0.306069762,41,lawn_mower,0.027543051,0.27852671,1
447,0.008312246,0,84,table,0.32843256,20,chair,0.140594542,0.187838018,1
448,0.002280215,0,81,streetcar,0.215830371,12,bridge,0.007315611,0.20851476,1
449,0.003816865,0,86,telephone,0.880220711,11,boy,0.005832549,0.874388162,1
450,0.004693607,0,19,cattle,0.314099312,15,camel,0.073455855,0.240643457,1
451,0.003326016,0,60,plain,0.235299528,35,girl,0.090951547,0.144347981,1
452,0.00361101,0,35,girl,0.474276066,39,keyboard,0.19223088,0.282045186,1
453,0.003098289,0,11,boy,0.530196249,41,lawn_mower,0.232931122,0.297265127,1
454,0.003655056,0,46,man,0.575025678,11,boy,0.163393438,0.41163224,1
455,0.002915574,0,71,sea,0.544968784,71,sea,0.432118714,0.11285007,0
456,0.003500234,0,11,boy,0.293558985,8,bicycle,0.011190637,0.282368348,1
457,0.002712903,0,2,baby,0.346359372,11,boy,0.1724516,0.173907772,1
458,0.004012575,0,98,woman,0.515905023,98,woman,0.332974285,0.182930738,0
459,0.003649673,0,27,crocodile,0.192075908,41,lawn_mower,0.0148803,0.177195608,1
460,0.00249061,0,60,plain,0.198114559,87,television,0.025211733,0.172902826,1
461,0.008105406,0,11,boy,0.331251144,59,pine_tree,0.039957061,0.291294083,1
462,0.01267337,0,46,man,0.115312174,11,boy,0.049488675,0.065823499,1
463,0.005405483,0,98,woman,0.595386982,35,girl,0.159342706,0.436044276,1
464,0.003171213,0,86,telephone,0.756757021,1,aquarium_fish,0.058245119,0.698511902,1
465,0.006453759,0,25,couch,0.167706832,5,bed,0.038714446,0.128992386,1
466,0.004689338,0,37,house,0.274774104,41,lawn_mower,0.032507487,0.242266618,1
467,0.002075864,0,11,boy,0.466820538,86,telephone,0.025350984,0.441469554,1
468,0.006357549,0,11,boy,0.161905766,11,boy,0.094182402,0.067723364,0
469,0.010083595,0,11,boy,0.247415423,41,lawn_mower,0.074922204,0.172493219,1
470,0.002983236,0,25,couch,0.302417368,11,boy,0.038493782,0.263923585,1
471,0.002981937,0,19,cattle,0.16361253,15,camel,0.086002,0.07761053,1
472,0.010016753,0,98,woman,0.31701082,98,woman,0.216915041,0.100095779,0
473,0.005717823,0,60,plain,0.167911574,87,television,0.045721211,0.122190364,1
474,0.002414748,0,98,woman,0.25089094,53,orange,0.049721066,0.201169875,1
475,0.004446491,0,11,boy,0.613124371,11,boy,0.355060041,0.25806433,0
476,0.006418108,0,8,bicycle,0.309389174,41,lawn_mower,0.064906515,0.244482659,1
477,0.006512203,0,98,woman,0.661149204,35,girl,0.309361815,0.351787388,1
478,0.007524762,0,19,cattle,0.234111518,37,house,0.001427766,0.232683751,1
479,0.003413759,0,40,lamp,0.451889098,11,boy,0.081034668,0.37085443,1
480,0.006301457,0,98,woman,0.532366097,11,boy,0.074270822,0.458095275,1
481,0.007198188,0,11,boy,0.228225797,11,boy,0.135541275,0.092684522,0
482,0.003799003,0,98,woman,0.434696734,90,train,0.063755825,0.370940909,1
483,0.003285982,0,98,woman,0.74884361,15,camel,0.005009287,0.743834324,1
484,0.004074092,0,33,forest,0.384205133,98,woman,0.001851835,0.382353297,1
485,0.006586969,0,61,plate,0.127405673,41,lawn_mower,0.010958827,0.116446846,1
486,0.005011745,0,11,boy,0.172337517,87,television,0.166945666,0.005391851,1
487,0.006355739,0,84,table,0.37916255,11,boy,0.020087525,0.359075025,1
488,0.007740797,0,83,sweet_pepper,0.386221766,83,sweet_pepper,0.182581574,0.203640193,0
489,0.010221563,0,11,boy,0.528924346,25,couch,0.163780287,0.365144059,1
490,0.010097823,0,98,woman,0.479777157,19,cattle,0.022639042,0.457138116,1
491,0.002561507,0,11,boy,0.178152516,79,spider,0.038334087,0.13981843,1
492,0.004017613,0,98,woman,0.413199842,98,woman,0.114075541,0.2991243,0
493,0.004550762,0,39,keyboard,0.075576872,39,keyboard,0.075454764,0.000122108,0
494,0.004710397,0,35,girl,0.122360356,41,lawn_mower,0.048021786,0.07433857,1
495,0.003082406,0,60,plain,0.141536996,15,camel,0.014741053,0.126795943,1
496,0.00425313,0,46,man,0.273119539,11,boy,0.222709149,0.05041039,1
497,0.003515013,0,11,boy,0.583904445,86,telephone,0.022942275,0.56096217,1
498,0.007395268,0,39,keyboard,0.354541123,46,man,0.002949791,0.351591331,1
499,0.002902877,0,96,willow_tree,0.099391341,87,television,0.073987566,0.025403775,1
500,0.002802063,0,11,boy,0.258797407,87,television,0.031615894,0.227181513,1
501,0.005522737,0,48,motorcycle,0.901016712,8,bicycle,0.262391597,0.638625115,1
502,0.00383416,0,11,boy,0.128288656,35,girl,0.067609891,0.060678765,1
503,0.003097426,0,64,possum,0.304721296,29,dinosaur,0.020852976,0.28386832,1
504,0.005841515,0,11,boy,0.274835765,25,couch,0.064522862,0.210312903,1
505,0.004292274,0,1,aquarium_fish,0.187808692,12,bridge,0.020040752,0.16776794,1
506,0.003965606,0,71,sea,0.341475248,71,sea,0.314963341,0.026511908,0
507,0.008359665,0,81,streetcar,0.402259737,56,palm_tree,0.219876841,0.182382897,1
508,0.003716644,0,46,man,0.475791186,11,boy,0.072496019,0.403295167,1
509,0.003191046,0,17,castle,0.219832093,60,plain,0.023681469,0.196150623,1
510,0.003827969,0,84,table,0.642564654,41,lawn_mower,0.011785453,0.630779201,1
511,0.004199338,0,86,telephone,0.50816226,35,girl,0.020084411,0.488077849,1
512,0.003302287,0,35,girl,0.541149378,35,girl,0.096329466,0.444819912,0
513,0.003419256,0,35,girl,0.636837602,35,girl,0.259153634,0.377683967,0
514,0.002914103,0,86,telephone,0.407965958,11,boy,0.020902261,0.387063697,1
515,0.006435382,0,61,plate,0.158821434,87,television,0.055406921,0.103414513,1
516,0.002780178,0,35,girl,0.672662795,35,girl,0.437197179,0.235465616,0
517,0.003778592,0,46,man,0.287810653,49,mountain,0.064251989,0.223558664,1
518,0.003937468,0,20,chair,0.158021778,87,television,0.01520777,0.142814008,1
519,0.00766346,0,46,man,0.412463933,87,television,0.067436874,0.345027059,1
520,0.005401139,0,11,boy,0.420413822,53,orange,0.07566154,0.344752282,1
521,0.002307411,0,60,plain,0.266221374,60,plain,0.406201005,-0.139979631,0
522,0.007124175,0,96,willow_tree,0.358855397,96,willow_tree,0.124700002,0.234155394,0
523,0.005032878,0,98,woman,0.332936794,35,girl,0.103832923,0.229103871,1
524,0.005040024,0,98,woman,0.114950649,98,woman,0.151189998,-0.036239348,0
525,0.00356364,0,86,telephone,0.86629194,35,girl,0.031727713,0.834564228,1
526,0.012002603,0,8,bicycle,0.224062935,8,bicycle,0.102860585,0.12120235,0
527,0.003200863,0,68,road,0.242876232,13,bus,0.006717973,0.236158258,1
528,0.005808731,0,86,telephone,0.613771081,86,telephone,0.145383209,0.468387872,0
529,0.004442857,0,11,boy,0.237811491,87,television,0.064435169,0.173376322,1
530,0.004732193,0,46,man,0.599847555,46,man,0.047592673,0.552254882,0
531,0.002670454,0,46,man,0.692923605,46,man,0.231781542,0.461142063,0
532,0.007418577,0,86,telephone,0.584451973,11,boy,0.095329888,0.489122085,1
533,0.004066886,0,98,woman,0.527594328,41,lawn_mower,0.027935725,0.499658603,1
534,0.004210105,0,15,camel,0.798558533,15,camel,0.389730453,0.40882808,0
535,0.006551732,0,11,boy,0.173938602,19,cattle,0.016984744,0.156953858,1
536,0.007152955,0,46,man,0.217783824,98,woman,0.060121384,0.15766244,1
537,0.003835686,0,46,man,0.392355919,41,lawn_mower,0.109834984,0.282520935,1
538,0.004747393,0,41,lawn_mower,0.240898192,25,couch,0.039287083,0.201611109,1
539,0.003482935,0,15,camel,0.352415264,15,camel,0.260303736,0.092111528,0
540,0.002264556,0,43,lion,0.204464734,53,orange,0.004050812,0.200413922,1
541,0.005203315,0,9,bottle,0.189715698,41,lawn_mower,0.04246939,0.147246309,1
542,0.003458267,0,22,clock,0.351629406,37,house,0.047653064,0.303976342,1
543,0.009118117,0,84,table,0.40681383,84,table,0.619547129,-0.212733299,0
544,0.005808595,0,35,girl,0.46863234,98,woman,0.230280891,0.238351449,1
545,0.003374483,0,35,girl,0.322393805,35,girl,0.165330872,0.157062933,0
546,0.00508329,0,46,man,0.230587572,87,television,0.052214142,0.17837343,1
547,0.003322532,0,33,forest,0.527180493,60,plain,0.041379429,0.485801063,1
548,0.004176797,0,96,willow_tree,0.104936093,41,lawn_mower,0.001422432,0.103513661,1
549,0.004433857,0,35,girl,0.286356449,87,television,0.088744998,0.197611451,1
550,0.004271322,0,86,telephone,0.233025745,86,telephone,0.140338451,0.092687294,0
551,0.002815178,0,60,plain,0.097599752,41,lawn_mower,0.049979407,0.047620345,1
552,0.004930871,0,12,bridge,0.164888665,37,house,0.005878532,0.159010133,1
553,0.007879557,0,1,aquarium_fish,0.109893307,11,boy,0.006901535,0.102991772,1
554,0.002581769,0,86,telephone,0.604983866,35,girl,0.005202752,0.599781114,1
555,0.002954313,0,46,man,0.145883366,87,television,0.013320789,0.132562578,1
556,0.002880319,0,5,bed,0.166788206,5,bed,0.188301623,-0.021513417,0
557,0.002939476,0,98,woman,0.600925207,98,woman,0.180792585,0.420132622,0
558,0.004205263,0,60,plain,0.196268916,46,man,0.142338544,0.053930372,1
559,0.00623308,0,60,plain,0.125054404,60,plain,0.108128197,0.016926207,0
560,0.002322358,0,5,bed,0.458193332,5,bed,0.732517123,-0.274323791,0
561,0.00521459,0,46,man,0.302796125,87,television,0.015554646,0.287241479,1
562,0.005209401,0,35,girl,0.23550272,15,camel,0.026879422,0.208623298,1
563,0.004349406,0,98,woman,0.324082553,11,boy,0.03995426,0.284128293,1
564,0.00324192,0,48,motorcycle,0.908585191,8,bicycle,0.334755987,0.573829204,1
565,0.005505749,0,46,man,0.159589052,46,man,0.152527541,0.007061511,0
566,0.005196287,0,98,woman,0.536436379,76,skyscraper,0.063783132,0.472653247,1
567,0.004015282,0,12,bridge,0.805897832,49,mountain,0.099530861,0.706366971,1
568,0.003998038,0,71,sea,0.219261751,71,sea,0.31182608,-0.09256433,0
569,0.003850561,0,46,man,0.770725846,11,boy,0.148089245,0.622636601,1
570,0.005063856,0,48,motorcycle,0.199361429,41,lawn_mower,0.048630267,0.150731161,1
571,0.003711905,0,11,boy,0.638588548,46,man,0.155361459,0.483227089,1
572,0.004440567,0,98,woman,0.228176475,87,television,0.008406719,0.219769755,1
573,0.01043732,0,60,plain,0.18198508,60,plain,0.324575096,-0.142590016,0
574,0.002906388,0,16,can,0.458800524,16,can,0.17124629,0.287554234,0
575,0.004934809,0,84,table,0.427415013,40,lamp,0.034329385,0.393085629,1
576,0.006169348,0,11,boy,0.119814046,35,girl,0.137839198,-0.018025152,1
577,0.004630163,0,2,baby,0.569054365,2,baby,0.578248024,-0.009193659,0
578,0.005615161,0,87,television,0.369374603,20,chair,0.06349466,0.305879943,1
579,0.004368003,0,98,woman,0.352300078,86,telephone,0.231793135,0.120506942,1
580,0.005117402,0,48,motorcycle,0.657145977,68,road,0.111370429,0.545775548,1
581,0.003233779,0,35,girl,0.178008169,20,chair,0.011197708,0.166810461,1
582,0.009252086,0,13,bus,0.332864612,87,television,0.130324468,0.202540144,1
583,0.004176532,0,8,bicycle,0.656189799,13,bus,0.058888994,0.597300805,1
584,0.002832152,0,35,girl,0.134340614,71,sea,0.005228696,0.129111918,1
585,0.004914685,0,98,woman,0.647915125,35,girl,0.111467555,0.53644757,1
586,0.002088789,0,96,willow_tree,0.16328986,41,lawn_mower,0.002529402,0.160760458,1
587,0.00332107,0,98,woman,0.507763267,35,girl,0.089608558,0.418154709,1
588,0.005789992,0,86,telephone,0.565229297,35,girl,0.037536092,0.527693205,1
589,0.007618428,0,35,girl,0.466580391,35,girl,0.361828804,0.104751587,0
590,0.005868184,0,11,boy,0.160444289,11,boy,0.151075453,0.009368837,0
591,0.003586958,0,46,man,0.272148877,60,plain,0.146349043,0.125799835,1
592,0.002135752,0,37,house,0.79592979,37,house,0.558116317,0.237813473,0
593,0.004403323,0,46,man,0.363808453,46,man,0.22981301,0.133995444,0
594,0.004540107,0,11,boy,0.100428201,41,lawn_mower,0.049868234,0.050559968,1
595,0.002462534,0,11,boy,0.528499603,46,man,0.146965042,0.381534562,1
596,0.003964678,0,11,boy,0.166206807,60,plain,0.071949884,0.094256923,1
597,0.009614972,0,11,boy,0.60775739,11,boy,0.396745771,0.211011618,0
598,0.003818149,0,20,chair,0.65860641,40,lamp,0.055455022,0.603151388,1
599,0.004163643,0,11,boy,0.767346561,20,chair,0.086735956,0.680610605,1
600,0.003479042,0,46,man,0.110215217,87,television,0.052433267,0.05778195,1
601,0.004061984,0,60,plain,0.319540411,11,boy,0.114308693,0.205231719,1
602,0.004303005,0,37,house,0.192281589,35,girl,0.007727537,0.184554052,1
603,0.004320337,0,98,woman,0.357089609,98,woman,0.164930731,0.192158878,0
604,0.003442259,0,8,bicycle,0.838803589,41,lawn_mower,0.052018467,0.786785122,1
605,0.003685909,0,11,boy,0.117269382,19,cattle,0.046531983,0.070737399,1
606,0.004619401,0,46,man,0.091881648,41,lawn_mower,0.064015731,0.027865916,1
607,0.006412653,0,46,man,0.172695771,15,camel,0.053882763,0.118813008,1
608,0.003082279,0,11,boy,0.356037408,49,mountain,0.040872365,0.315165043,1
609,0.003403856,0,8,bicycle,0.715081453,8,bicycle,0.96317929,-0.248097837,0
610,0.002472461,0,8,bicycle,0.744058251,8,bicycle,0.55303359,0.191024661,0
611,0.004218774,0,8,bicycle,0.612113357,11,boy,0.052528083,0.559585273,1
612,0.002657447,0,96,willow_tree,0.214484155,91,trout,0.004221478,0.210262677,1
613,0.005893201,0,35,girl,0.117993154,15,camel,0.01824862,0.099744534,1
614,0.008962891,0,86,telephone,0.732809007,84,table,0.078548841,0.654260166,1
615,0.009046616,0,11,boy,0.273545831,38,kangaroo,0.049051791,0.22449404,1
616,0.013406507,0,46,man,0.553491294,11,boy,0.154849365,0.398641929,1
617,0.003952079,0,98,woman,0.844107091,98,woman,0.517811954,0.326295137,0
618,0.005214547,0,35,girl,0.45056814,98,woman,0.199271336,0.251296803,1
619,0.004118105,0,11,boy,0.171480179,69,rocket,0.00202634,0.169453839,1
620,0.003942043,0,98,woman,0.403031141,35,girl,0.172098801,0.23093234,1
621,0.008137592,0,64,possum,0.140553147,40,lamp,0.003358249,0.137194898,1
622,0.003320421,0,31,elephant,0.993288338,41,lawn_mower,0.008617498,0.98467084,1
623,0.006292329,0,49,mountain,0.233858779,49,mountain,0.678874254,-0.445015475,0
624,0.003334671,0,46,man,0.153709367,68,road,0.012414349,0.141295018,1
625,0.00514004,0,84,table,0.25981456,84,table,0.257673681,0.00214088,0
626,0.007836211,0,35,girl,0.589978576,86,telephone,0.182922035,0.40705654,1
627,0.009886336,0,60,plain,0.211485758,60,plain,0.271914929,-0.060429171,0
628,0.003374638,0,11,boy,0.214751899,15,camel,0.015731152,0.199020747,1
629,0.005575422,0,35,girl,0.563174963,86,telephone,0.075880982,0.487293981,1
630,0.002094059,0,35,girl,0.424215168,11,boy,0.012784929,0.411430239,1
631,0.006970475,0,25,couch,0.426478326,25,couch,0.225146875,0.201331452,0
632,0.003012379,0,35,girl,0.133477986,46,man,0.02934983,0.104128156,1
633,0.005248045,0,59,pine_tree,0.211730257,11,boy,0.002318753,0.209411503,1
634,0.01012028,0,60,plain,0.102075182,20,chair,0.022918729,0.079156453,1
635,0.006359881,0,11,boy,0.120920941,20,chair,0.039102022,0.08181892,1
636,0.003932656,0,2,baby,0.910100937,35,girl,0.04570502,0.864395916,1
637,0.004015001,0,11,boy,0.311307698,87,television,0.03817638,0.273131318,1
638,0.004194582,0,12,bridge,0.357298911,49,mountain,0.005675399,0.351623511,1
639,0.003767385,0,4,beaver,0.21750021,35,girl,0.005723531,0.211776678,1
640,0.003934307,0,46,man,0.471231878,46,man,0.229118541,0.242113337,0
641,0.003769965,0,86,telephone,0.740415633,98,woman,0.043826547,0.696589086,1
642,0.00418256,0,58,pickup_truck,0.364001811,58,pickup_truck,0.300638318,0.063363492,0
643,0.002719943,0,41,lawn_mower,0.21289508,11,boy,0.025590014,0.187305067,1
644,0.003734507,0,8,bicycle,0.438732803,11,boy,0.01248199,0.426250813,1
645,0.006861002,0,11,boy,0.31903547,35,girl,0.064580746,0.254454724,1
646,0.00273828,0,37,house,0.144447997,41,lawn_mower,0.021204229,0.123243768,1
647,0.008754266,0,49,mountain,0.663154781,49,mountain,0.781217694,-0.118062913,0
648,0.005722676,0,81,streetcar,0.157261133,13,bus,0.123791225,0.033469908,1
649,0.002357928,0,98,woman,0.207281381,46,man,0.013846959,0.193434422,1
650,0.003235018,0,46,man,0.229630247,40,lamp,0.027938558,0.201691689,1
651,0.003577584,0,48,motorcycle,0.917424142,48,motorcycle,0.956364095,-0.038939953,0
652,0.002456223,0,46,man,0.439507544,46,man,0.165601417,0.273906127,0
653,0.002639678,0,29,dinosaur,0.077131398,11,boy,0.026053159,0.051078239,1
654,0.004787667,0,84,table,0.532666922,84,table,0.253629208,0.279037714,0
655,0.006359444,0,35,girl,0.589283764,35,girl,0.290024936,0.299258828,0
656,0.002829062,0,60,plain,0.275161535,41,lawn_mower,0.154512495,0.12064904,1
657,0.003737012,0,46,man,0.406696647,11,boy,0.062779225,0.343917422,1
658,0.007118992,0,60,plain,0.234262049,41,lawn_mower,0.026857365,0.207404684,1
659,0.003995009,0,11,boy,0.750212491,35,girl,0.040440079,0.709772412,1
660,0.003399942,0,11,boy,0.317232877,71,sea,0.122200251,0.195032626,1
661,0.002367489,0,60,plain,0.179466516,35,girl,0.079213113,0.100253403,1
662,0.00411352,0,87,television,0.234501079,87,television,0.460182548,-0.225681469,0
663,0.005942872,0,46,man,0.114700086,41,lawn_mower,0.024843654,0.089856433,1
664,0.005496679,0,8,bicycle,0.748542547,8,bicycle,0.952360868,-0.203818321,0
665,0.004237686,0,98,woman,0.712126613,11,boy,0.085633434,0.626493178,1
666,0.010565972,0,39,keyboard,0.364788264,98,woman,0.124582991,0.240205273,1
667,0.002993139,0,11,boy,0.212594092,11,boy,0.126850381,0.08574371,0
668,0.004021963,0,46,man,0.402787775,17,castle,0.05145473,0.351333044,1
669,0.00208685,0,46,man,0.457484722,46,man,0.209037185,0.248447537,0
670,0.003167862,0,86,telephone,0.888552785,86,telephone,0.819731116,0.068821669,0
671,0.005992892,0,58,pickup_truck,0.215540618,58,pickup_truck,0.177712426,0.037828192,0
672,0.003743699,0,31,elephant,0.99443531,11,boy,0.029853001,0.964582309,1
673,0.004217993,0,98,woman,0.075800963,13,bus,0.003229806,0.072571157,1
674,0.005581352,0,96,willow_tree,0.422972709,12,bridge,0.053345967,0.369626742,1
675,0.003235132,0,33,forest,0.732529461,87,television,0.009129472,0.723399989,1
676,0.011167479,0,35,girl,0.629028976,56,palm_tree,0.070841633,0.558187343,1
677,0.005973788,0,35,girl,0.246646523,60,plain,0.122207157,0.124439366,1
678,0.002743476,0,31,elephant,0.109644584,19,cattle,0.032811768,0.076832816,1
679,0.003724512,0,98,woman,0.537658274,46,man,0.027611345,0.510046929,1
